"id","cups"
"zcrm_464730000004122050","ES0021000011150234TS"
"zcrm_464730000004122077","ES0021000016879268EW"
"zcrm_464730000004126109","ES0031300533493001PY0F"
"zcrm_464730000004126179","ES0031300648534001AC0F"
"zcrm_464730000004126312",""
"zcrm_464730000004126371",""
"zcrm_464730000004126439",""
"zcrm_464730000004126483",""
"zcrm_464730000004130005",""
"zcrm_464730000004141054","ES0021000010827325ZA"
"zcrm_464730000004147034","ES0022000008363643ZW"
"zcrm_464730000004149358",""
"zcrm_464730000004151015","ES0031405421549001SA0F"
"zcrm_464730000004151039","ES0031405983255010VN0F"
"zcrm_464730000004151049","ES0022000005048852xv1p"
"zcrm_464730000004151069","ES0021000012914229ZW"
"zcrm_464730000004151103","ES0021000006159612EW"
"zcrm_464730000004153011","ES0021000005131326AT"
"zcrm_464730000004153031","ES0021000006345063NG"
"zcrm_464730000004153053","ES0031500583864003YVOF"
"zcrm_464730000004155081","ES0021000005147950NH"
"zcrm_464730000004157163","ES0021000000959316NY"
"zcrm_464730000004159208","ES0021000011821960LA"
"zcrm_464730000004163009","ES0022000005012769MK1P"
"zcrm_464730000004163063",""
"zcrm_464730000004163145","ES0021000004915199JG0F"
"zcrm_464730000004163193","ES0022000007400970HV1P"
"zcrm_464730000004166037",""
"zcrm_464730000004166150","ES0031408381028001KA"
"zcrm_464730000004166845","ES0022000005012768MC1P"
"zcrm_464730000004166876","ES0021000004435507HT"
"zcrm_464730000004176998","ES0031104572803006DB"
"zcrm_464730000004179011","ES0021000001018122QR"
"zcrm_464730000004179315","ES0021000005751394SV0F"
"zcrm_464730000004179361",""
"zcrm_464730000004179389",""
"zcrm_464730000004179536",""
"zcrm_464730000004181026","ES0021000001381024QD"
"zcrm_464730000004187105","ES0021000006458368QB"
"zcrm_464730000004187121","ES0021000007810427JS"
"zcrm_464730000004189188",""
"zcrm_464730000004189216",""
"zcrm_464730000004189625","ES0021000002044689YD"
"zcrm_464730000004190319","ES0031103589251037KD0F"
"zcrm_464730000004195023","ES0031405747851020SX0F"
"zcrm_464730000004195229",""
"zcrm_464730000004195275",""
"zcrm_464730000004197005","ES0022000007400970HV1P"
"zcrm_464730000004197056","ES0021000000201534RM"
"zcrm_464730000004197068","ES0264121303816001JH0F"
"zcrm_464730000004197080","ES0021000001884999DP"
"zcrm_464730000004197115",""
"zcrm_464730000004197190",""
"zcrm_464730000004197232","ES0021000002025206XF"
"zcrm_464730000004197262","ES0031406190635001DC0F"
"zcrm_464730000004197324",""
"zcrm_464730000004197362",""
"zcrm_464730000004198159",""
"zcrm_464730000004198197",""
"zcrm_464730000004198233",""
"zcrm_464730000004198267","ES0021000004831846TA"
"zcrm_464730000004198379",""
"zcrm_464730000004198421",""
"zcrm_464730000004198453",""
"zcrm_464730000004198501",""
"zcrm_464730000004198563",""
"zcrm_464730000004198606",""
"zcrm_464730000004203045","ES0021000008656332SA"
"zcrm_464730000004208043",""
"zcrm_464730000004208101",""
"zcrm_464730000004209001",""
"zcrm_464730000004211363","ES0031405514757006YW0F"
"zcrm_464730000004211587",""
"zcrm_464730000004211630","ES0021000003350048CA"
"zcrm_464730000004211781",""
"zcrm_464730000004211857",""
"zcrm_464730000004220005","Varios"
"zcrm_464730000004220075",""
"zcrm_464730000004220113",""
"zcrm_464730000004220153",""
"zcrm_464730000004221067",""
"zcrm_464730000004221119","ES0021000007679197NT"
"zcrm_464730000004223013","ES0021000015280391BQ"
"zcrm_464730000004227233",""
"zcrm_464730000004227276",""
"zcrm_464730000004227318",""
"zcrm_464730000004227383",""
"zcrm_464730000004231110",""
"zcrm_464730000004231155","ES0031300288625001CB0F"
"zcrm_464730000004231185",""
"zcrm_464730000004232259",""
"zcrm_464730000004232293",""
"zcrm_464730000004236050",""
"zcrm_464730000004236080","ES0021000013399930VN0F"
"zcrm_464730000004236193",""
"zcrm_464730000004236225",""
"zcrm_464730000004236279",""
"zcrm_464730000004236333","ES0031103344786001GH0F"
"zcrm_464730000004237055","ES0021000013267096SA0F"
"zcrm_464730000004237065","ES0021000005493965ZK0F"
"zcrm_464730000004237077","ES0021000005720352JL0F"
"zcrm_464730000004237087","ES0022000005688207RH1P"
"zcrm_464730000004243132","ES0021000016593166WC"
"zcrm_464730000004250225","ES0021000016123602BR"
"zcrm_464730000004250263",""
"zcrm_464730000004250341",""
"zcrm_464730000004250375",""
"zcrm_464730000004250427",""
"zcrm_464730000004250497","ES0031405514757006YW0F"
"zcrm_464730000004250572","ES0021000007639532NX"
"zcrm_464730000004250603",""
"zcrm_464730000004259042","ES0031446438242001FD0F"
"zcrm_464730000004261095","ES0031300516713001VH0F"
"zcrm_464730000004261231","ES0031104015072001BP0F"
"zcrm_464730000004268151",""
"zcrm_464730000004268488","ES0022000005488433DE1P"
"zcrm_464730000004268518",""
"zcrm_464730000004268550",""
"zcrm_464730000004268590",""
"zcrm_464730000004268706",""
"zcrm_464730000004268903",""
"zcrm_464730000004277054","ES0031300108343001AS0F"
"zcrm_464730000004280013","ES0022000008750311NV1P"
"zcrm_464730000004280069","ES0022000008691319TC"
"zcrm_464730000004282004","ES0021000003770882DY"
"zcrm_464730000004283076","ES0021000012690322PT"
"zcrm_464730000004283114","ES0031102130852001KS0F"
"zcrm_464730000004283124","ES0031102204745001MH0F"
"zcrm_464730000004283134","ES0031102132585031EH0F"
"zcrm_464730000004283144","ES0031102210564003MC0F"
"zcrm_464730000004283154","ES0031102211235001SQ0F"
"zcrm_464730000004283164","ES0031102791576001ZW0F"
"zcrm_464730000004283186","ES0031104574548001RL0F"
"zcrm_464730000004286011",""
"zcrm_464730000004288067",""
"zcrm_464730000004288115","ES0021000010763067AF"
"zcrm_464730000004288137","ES0021000004007394BD"
"zcrm_464730000004298001","ES0021000008450124LJ"
"zcrm_464730000004298208",""
"zcrm_464730000004298471",""
"zcrm_464730000004303007","ES0022000006715695DG"
"zcrm_464730000004308055","ES0031405420414001WF0F"
"zcrm_464730000004308067","ES0031405124728001PY0F"
"zcrm_464730000004308087","ES0021000008689610 JT"
"zcrm_464730000004311045","ES0021000011607044NE"
"zcrm_464730000004321099","ES0031405857499001QE0F"
"zcrm_464730000004321143",""
"zcrm_464730000004321201",""
"zcrm_464730000004322099","ES0031405734213001KW"
"zcrm_464730000004327057",""
"zcrm_464730000004327091","ES0021000003740944HZ"
"zcrm_464730000004327270",""
"zcrm_464730000004331029","ES0021000008448605EN"
"zcrm_464730000004331049","ES0031104284541005QT"
"zcrm_464730000004331306","ES0031406277970005KE0F"
"zcrm_464730000004331358",""
"zcrm_464730000004331412","ES0021000012286908VY"
"zcrm_464730000004333038","ES0031408321224003CF0F"
"zcrm_464730000004336013","ES0021000009923112FN"
"zcrm_464730000004336037","ES0026000000372888GMOF"
"zcrm_464730000004336057","ES00210000016123759VC"
"zcrm_464730000004340025",""
"zcrm_464730000004351288",""
"zcrm_464730000004351338","ES0031300644352001SH0F"
"zcrm_464730000004351374","ES0022000006434404SA1P"
"zcrm_464730000004351576",""
"zcrm_464730000004354069","ES0031405999800001QE"
"zcrm_464730000004354079","ES0031405161845601EV"
"zcrm_464730000004354091","ES0031405986813003ZC"
"zcrm_464730000004354101","ES0113000048559686JJOF"
"zcrm_464730000004354111","ES0031405927340004FF"
"zcrm_464730000004354121","ES0031405473652002RT"
"zcrm_464730000004354131","ES0031405475825001XS"
"zcrm_464730000004354161","ES0031405315423001DM"
"zcrm_464730000004358466","ES0021000003082726NX"
"zcrm_464730000004365427","ES0021000010134983LF0P"
"zcrm_464730000004365457","ES0027700215466003XR0F"
"zcrm_464730000004365576","ES0189000056270001MZ"
"zcrm_464730000004376005","ES0031405977705007YR"
"zcrm_464730000004377315",""
"zcrm_464730000004377347",""
"zcrm_464730000004377379",""
"zcrm_464730000004377457",""
"zcrm_464730000004377483","ES0022000004697116NC1P"
"zcrm_464730000004379041",""
"zcrm_464730000004379238","ES0021000004240518GM"
"zcrm_464730000004379248","ES0021000004240516GA"
"zcrm_464730000004379285","ES0031406191541019WE0F"
"zcrm_464730000004384204","ES003446463804001SQ0F"
"zcrm_464730000004386121","ES0021000010985800GP"
"zcrm_464730000004386211",""
"zcrm_464730000004396202","ES0021000007908167PM"
"zcrm_464730000004397249",""
"zcrm_464730000004406025",""
"zcrm_464730000004407011","ES0021000012068724FT"
"zcrm_464730000004416057","ES0021000017316713CX"
"zcrm_464730000004424003","ES0021000016387053BX"
"zcrm_464730000004424013","ES0021000016387008DB"
"zcrm_464730000004426142",""
"zcrm_464730000004432124","ES0031408227340001DG0F"
"zcrm_464730000004437196",""
"zcrm_464730000004454083",""
"zcrm_464730000004467045",""
"zcrm_464730000004467069",""
"zcrm_464730000004470007",""
"zcrm_464730000004470051",""
"zcrm_464730000004470079",""
"zcrm_464730000004470161",""
"zcrm_464730000004470183",""
"zcrm_464730000004470211",""
"zcrm_464730000004473007",""
"zcrm_464730000004473031",""
"zcrm_464730000004473055",""
"zcrm_464730000004474174",""
"zcrm_464730000004474246",""
"zcrm_464730000004474316","ES0031405975550006NP0F"
"zcrm_464730000004474344",""
"zcrm_464730000004474380",""
"zcrm_464730000004474430",""
"zcrm_464730000004474468","ES0031405903681004FA"
"zcrm_464730000004474648",""
"zcrm_464730000004475369",""
"zcrm_464730000004482564","es 0021 0000 0027 2622 xt"
"zcrm_464730000004482894",""
"zcrm_464730000004482908","ES0021000016387048BM"
"zcrm_464730000004486015",""
"zcrm_464730000004486039",""
"zcrm_464730000004486061",""
"zcrm_464730000004486085",""
"zcrm_464730000004486105","ES0021000015964880XW"
"zcrm_464730000004486176",""
"zcrm_464730000004486240",""
"zcrm_464730000004486274",""
"zcrm_464730000004487033",""
"zcrm_464730000004487188",""
"zcrm_464730000004487224",""
"zcrm_464730000004487250",""
"zcrm_464730000004487266",""
"zcrm_464730000004487282",""
"zcrm_464730000004487308",""
"zcrm_464730000004487330",""
"zcrm_464730000004487356",""
"zcrm_464730000004487376",""
"zcrm_464730000004490163","ES0021000011486357DQ"
"zcrm_464730000004490407",""
"zcrm_464730000004490439",""
"zcrm_464730000004490511",""
"zcrm_464730000004491009",""
"zcrm_464730000004491031","ES0022000005219959KG1P"
"zcrm_464730000004491057",""
"zcrm_464730000004491081",""
"zcrm_464730000004491105",""
"zcrm_464730000004491131",""
"zcrm_464730000004491157",""
"zcrm_464730000004491205",""
"zcrm_464730000004491231",""
"zcrm_464730000004491253",""
"zcrm_464730000004491281",""
